x1,x2,x3,target
3.31,11.16,-8.33,med
8.6,1.59,-33.81,med
16.99,7.65,-27.89,med
37.26,12.93,-55.18,med
29.34,7.16,-9.09,med
68.67,5.06,-19.59,med
1.09,1.1,-30.93,med
19.36,6.52,-59.65,med
53.94,4.27,-8.68,med
-13.89,7.12,-13.55,med
-5.7,10.43,3.25,med
25.51,7.09,7.58,med
69.29,1.63,-7.37,med
-12.39,6.12,-34.1,med
14.58,10.78,-50.03,med
57.71,7.37,-19.33,med
80.45,9.7,-41.0,med
47.97,5.74,-38.99,med
10.14,2.98,-2.86,med
63.06,3.53,-4.44,med
35.84,11.58,-52.1,med
70.49,5.15,-56.03,med
33.04,5.49,-17.45,med
47.72,8.31,9.88,med
82.45,10.97,-7.37,med
78.54,10.31,-16.16,med
20.3,12.66,-34.81,med
29.9,8.35,-50.65,med
39.36,3.7,-33.03,med
19.26,6.86,-59.98,med
76.78,2.93,-29.94,med
61.81,7.62,-35.62,med
63.36,11.16,-30.67,med
51.22,11.12,-45.2,med
32.85,4.61,1.26,med
79.72,6.09,-27.71,med
63.79,4.53,-57.67,med
77.3,5.51,-6.74,med
12.63,6.22,-29.71,med
47.45,15.53,6.19,med
21.39,6.58,-6.81,med
24.45,18.26,-38.71,med
7.18,9.99,-4.74,med
36.18,9.29,3.2,med
68.29,9.49,0.43,med
74.52,10.01,-0.31,med
21.98,4.8,-9.29,med
14.53,25.09,-23.16,med
25.16,3.84,-4.29,med
24.0,6.74,-39.21,med
67.99,4.02,-33.31,med
-0.9,6.94,-22.81,med
16.69,11.5,-9.25,med
69.32,8.76,0.86,med
28.47,12.4,-26.07,med
31.86,8.99,-20.21,med
-7.13,7.04,-27.84,med
1.35,16.63,-16.33,med
10.1,4.61,-26.39,med
62.28,8.99,9.07,med
10.72,16.67,-55.17,med
45.35,3.77,-8.77,low
1.56,9.36,-36.22,low
43.21,5.25,9.61,low
63.59,9.12,-25.33,low
35.95,13.61,-36.15,low
66.83,5.77,-30.55,low
35.09,5.66,-26.92,low
56.03,7.12,-10.28,low
61.63,26.62,-36.54,low
73.18,8.23,9.63,low
48.78,3.67,7.37,low
31.11,7.63,-14.04,low
70.23,7.98,-53.39,low
41.54,5.17,0.24,low
69.07,11.49,-59.69,low
22.69,6.86,-22.62,low
70.98,12.82,-14.15,low
32.89,14.89,6.32,low
75.75,5.06,-14.1,low
70.62,3.71,-49.79,low
90.89,13.63,-48.29,low
80.14,1.0,1.98,low
65.55,7.66,-13.32,low
44.18,9.75,-32.12,low
59.86,6.18,-0.27,low
55.11,8.44,-41.68,low
36.38,0.58,3.87,low
56.1,2.57,-39.3,low
31.13,17.63,-34.13,low
40.93,6.75,0.33,low
74.58,4.83,-33.49,low
34.08,5.84,2.92,low
14.63,4.28,-43.98,low
49.44,12.58,-0.8,low
9.65,11.68,-2.54,low
32.68,8.6,-13.96,low
8.63,14.41,-37.45,low
71.21,9.76,-3.96,low
58.03,7.89,-23.11,low
30.74,6.4,-8.69,low
83.64,5.62,3.19,low
16.76,8.67,-7.04,low
16.66,6.88,8.99,low
70.28,8.95,7.95,low
-4.78,29.0,-57.73,low
39.16,7.97,-59.31,low
87.7,16.31,0.81,low
29.15,5.04,2.63,low
46.19,8.94,1.86,low
8.45,9.15,-6.32,low
78.98,5.76,-38.88,low
56.36,4.9,-58.71,low
22.56,14.45,-6.41,low
83.07,6.2,-30.83,low
54.76,6.15,-7.88,low
61.61,17.97,-34.12,low
20.3,6.12,-14.68,low
65.35,6.49,-56.18,low
44.73,4.93,-6.84,low
26.66,3.8,-35.02,low
46.31,13.59,-44.25,low
69.36,7.05,-46.23,low
41.21,2.26,-52.21,low
50.01,2.55,-8.86,low
57.49,17.53,-6.36,low
52.42,6.27,-27.94,low
34.58,10.76,-47.39,low
59.34,11.71,-17.04,low
5.9,9.74,-30.49,low
57.47,8.88,-9.18,low
-1.14,6.51,-42.2,low
6.27,4.23,-13.12,low
35.61,13.41,-36.06,low
18.51,12.98,-22.0,low
60.4,11.88,5.87,low
56.92,11.22,-58.27,low
27.08,22.11,-30.01,low
69.45,20.14,-29.14,low
62.75,9.34,-58.53,low
28.88,5.44,-29.38,low
54.63,11.0,-15.33,low
32.09,11.28,-43.33,low
41.66,3.37,-1.8,low
72.98,9.37,-49.83,low
64.15,4.43,-35.2,low
58.05,6.62,-9.6,low
85.76,8.48,-13.04,low
19.23,12.5,-34.75,low
49.27,4.66,-22.57,low
37.96,18.84,-1.85,low
82.02,9.06,-25.95,low
60.17,7.19,-54.55,low
59.47,8.37,-20.06,low
1.35,7.24,-39.41,low
76.74,7.62,-56.46,low
35.0,4.98,-36.61,low
63.03,2.42,-2.03,low
52.7,7.16,-42.26,low
34.61,3.9,-29.38,low
28.24,4.47,0.05,low
81.82,8.03,-35.68,low
4.49,4.46,-2.6,low
11.12,3.46,-17.87,low
-11.24,12.71,-10.49,low
56.47,11.72,7.91,low
79.36,17.37,9.57,low
16.35,11.44,-11.92,low
55.64,10.88,-29.44,low
83.87,4.77,-3.44,low
57.99,11.61,-23.45,low
15.09,2.28,-37.04,low
25.93,1.29,0.77,low
5.27,3.81,-57.66,low
44.29,9.26,-42.55,low
15.22,5.48,-19.69,low
79.13,11.41,-38.16,low
4.29,9.5,-50.21,low
44.44,8.82,6.63,low
89.27,14.51,-5.57,low
13.34,17.31,-22.72,low
44.69,8.03,-29.26,low
69.13,2.28,-15.85,low
8.87,8.99,-13.4,low
41.81,9.5,-31.69,low
35.54,8.0,-33.35,low
13.86,16.84,-43.74,low
35.2,5.73,-38.49,low
68.0,6.03,1.33,low
35.59,25.87,-57.55,low
48.03,6.59,-20.18,low
15.68,3.85,-12.63,low
56.35,11.02,-54.93,low
52.41,11.91,-6.39,low
32.92,2.29,-27.59,low
73.67,4.66,-45.41,low
-0.72,13.49,-27.17,low
36.26,6.88,-43.72,low
26.05,6.88,-40.29,low
27.33,5.95,-22.58,low
61.29,9.19,-33.27,low
11.54,6.67,-42.96,low
72.82,4.91,5.27,low
28.17,5.61,-14.34,low
52.31,1.76,1.79,low
68.94,27.96,-55.2,low
87.62,9.87,-45.67,low
72.58,21.13,-4.67,low
72.76,3.37,5.46,low
58.4,3.61,-35.0,low
67.61,8.91,-43.68,low
55.01,5.49,-14.09,low
21.84,12.46,6.92,low
37.09,8.33,-46.53,low
7.5,10.44,-5.34,low
26.2,3.5,-13.81,low
83.18,15.63,-2.6,low
84.26,14.93,-9.08,low
48.55,1.84,-37.88,low
68.16,7.33,-39.59,low
33.96,6.37,-50.3,low
83.56,13.05,-37.05,low
77.16,6.86,-36.63,low
54.12,10.32,4.45,low
56.59,7.08,0.31,low
10.58,22.5,-6.47,low
29.9,1.29,-41.64,low
46.88,6.8,-16.14,low
28.88,2.56,9.04,low
41.18,3.53,-42.47,low
26.87,7.24,-1.82,low
17.55,6.97,-52.64,low
63.94,7.32,-16.76,low
89.17,4.06,-21.09,low
15.78,16.6,-38.77,low
63.01,9.81,-8.25,low
18.08,19.59,-19.66,low
51.21,8.66,-2.16,low
33.4,12.86,4.89,low
73.95,14.16,-23.65,low
82.96,7.69,-51.22,low
59.64,34.27,-10.49,low
18.78,10.95,-0.25,low
68.71,5.44,-58.9,low
5.3,6.15,-48.47,low
40.94,4.35,-13.67,low
73.31,2.84,-45.57,low
32.58,11.62,-8.25,low
34.69,5.94,7.94,low
0.66,23.23,-0.21,low
36.16,7.66,-51.67,low
59.04,7.97,-27.45,low
31.76,11.55,-15.91,low
24.15,12.13,-19.79,low
81.91,13.85,-19.02,low
74.33,12.58,-4.36,low
19.11,11.55,-32.17,low
-15.1,11.69,-53.53,low
54.72,7.91,2.43,low
41.47,5.93,-22.98,low
-7.67,6.37,3.01,low
49.6,13.51,-2.45,low
38.88,9.29,4.75,low
50.06,11.45,-43.41,low
75.73,13.36,-55.19,low
29.46,4.09,1.91,low
12.97,2.57,-42.72,low
42.42,7.46,-38.4,low
35.58,6.84,-22.82,low
67.92,5.13,7.65,low
39.38,19.04,-21.08,low
13.63,4.31,-35.51,low
83.44,3.16,-30.74,low
35.3,14.91,-49.31,low
-0.5,13.16,-42.16,low
43.92,11.12,-59.96,low
67.64,3.5,7.73,low
77.79,13.62,-44.04,low
10.25,9.48,1.69,low
55.95,7.31,3.76,low
22.48,7.3,-52.61,low
3.65,11.17,-14.72,low
34.16,5.76,-14.58,low
74.97,7.89,-42.51,low
27.01,5.89,-29.24,low
23.73,10.11,-16.93,low
61.66,5.81,-52.6,low
25.4,10.57,-59.79,low
-4.78,5.93,-32.7,low
56.06,3.11,-26.6,low
12.93,4.56,-13.38,low
16.07,6.86,-16.59,low
60.33,8.35,-47.91,low
37.58,7.46,-17.11,low
10.54,15.81,-18.44,low
73.88,14.43,-55.91,low
15.9,1.38,-6.12,low
44.99,5.68,-0.82,low
14.39,15.44,-39.09,low
16.63,9.34,-51.74,low
7.53,7.92,8.52,low
77.44,0.92,-56.63,low
87.7,12.08,-28.58,low
24.32,9.11,-24.16,low
83.31,5.78,-10.42,low
38.31,4.07,-47.04,low
13.86,5.94,-20.98,low
68.59,3.11,-31.21,low
44.15,10.38,6.64,low
42.72,14.97,-57.73,low
54.48,10.53,-13.14,low
39.56,11.65,-39.61,low
92.72,3.08,-50.05,low
55.69,5.22,2.08,low
55.49,3.69,-2.34,low
38.11,13.93,-46.34,low
25.73,10.05,-6.72,low
48.74,3.72,-12.61,low
34.47,11.06,5.12,low
60.23,18.93,-49.49,low
32.55,3.34,-13.52,low
69.4,6.79,-25.9,low
76.2,16.83,-29.35,low
63.28,8.43,-18.72,low
55.48,12.8,-0.06,low
92.69,9.88,-16.92,low
34.46,8.65,-35.36,low
54.83,3.44,-40.35,low
56.81,19.13,-1.78,low
58.19,8.66,-19.2,low
88.83,33.06,3.09,low
55.55,4.49,-58.17,low
75.3,10.15,-38.73,low
85.02,24.33,3.76,low
34.55,4.22,-4.84,low
19.43,15.77,-37.32,low
6.23,17.8,-5.44,low
71.13,4.92,-40.28,low
25.38,7.59,-44.91,low
26.31,5.61,-37.32,low
40.55,5.98,-8.67,low
34.92,12.29,-56.39,low
9.78,5.76,-25.24,low
72.61,3.05,-17.32,low
49.41,9.86,-10.85,low
80.27,8.24,-13.36,low
68.73,9.35,-12.98,low
31.77,17.65,7.19,low
41.6,8.7,-18.82,low
77.09,9.96,-25.83,low
85.46,1.77,-14.73,low
30.51,4.81,-18.27,low
29.12,11.83,-47.3,low
52.73,1.46,-1.56,low
50.65,16.94,7.21,low
60.42,7.83,-2.87,low
67.25,10.11,-45.99,low
52.33,13.79,-10.8,low
44.7,3.04,-53.37,low
29.53,9.15,5.97,low
66.23,4.48,-26.83,low
23.64,25.61,-44.89,low
4.53,8.36,5.02,low
20.47,15.81,-37.69,low
79.68,3.01,-58.32,low
8.59,4.15,-55.38,low
10.27,21.91,-26.3,low
28.36,8.24,7.64,low
65.78,11.32,-29.83,low
86.84,5.81,-58.14,low
26.12,17.26,-1.04,low
11.25,10.09,-38.47,low
0.81,4.98,-32.89,low
23.76,4.14,-19.17,low
45.25,4.06,-13.82,low
33.48,7.77,-13.56,low
85.19,11.25,-22.1,low
13.84,6.29,-10.38,low
2.46,13.75,-14.37,low
60.41,9.43,-30.17,low
54.77,10.53,-17.44,low
69.06,5.47,-31.58,low
39.96,7.52,-15.88,low
11.79,17.48,-58.37,low
45.22,3.98,-50.9,low
21.09,11.36,-45.47,low
42.52,13.0,-14.76,low
20.15,4.92,-1.32,low
60.04,8.84,-42.23,low
19.09,8.28,-49.67,low
15.66,1.38,-53.33,low
67.62,18.41,-16.57,low
29.43,3.88,-0.58,low
35.35,11.02,-18.55,low
53.48,13.8,-25.53,low
79.53,9.88,-46.1,low
19.01,3.21,-59.5,low
41.03,11.15,-3.53,low
12.68,3.56,-50.95,low
31.64,6.86,0.84,low
88.82,0.91,-25.33,low
77.19,9.26,-12.47,low
59.53,5.2,-1.49,low
45.2,1.53,-7.15,low
48.99,5.59,-46.39,low
72.13,10.44,-39.92,low
48.85,5.95,-56.03,low
0.27,9.11,-25.72,low
20.18,10.0,-39.6,low
20.74,16.59,7.99,low
19.0,4.17,-42.31,low
34.01,7.08,-16.11,low
63.16,9.39,-7.18,low
81.67,1.74,-19.96,low
9.42,6.54,-41.88,low
46.69,10.08,-37.19,low
24.39,9.99,-26.67,low
65.23,10.98,-24.46,low
61.56,3.02,-34.75,low
98.95,3.56,-25.58,low
1.42,8.52,-27.04,low
-5.15,24.52,-32.2,low
75.43,6.96,-15.26,low
9.96,12.78,2.18,low
44.86,8.67,-44.57,low
39.16,5.53,-55.13,low
40.93,8.69,1.89,low
83.17,23.62,-55.94,low
50.5,5.77,-16.54,low
62.79,5.69,-15.35,low
4.55,8.78,-38.83,low
51.16,6.54,-24.35,low
43.28,6.44,-4.83,low
9.33,2.43,-22.81,low
56.65,4.47,-41.77,low
14.89,18.67,-12.12,low
37.92,17.41,-35.18,low
15.96,13.1,4.17,low
11.23,21.94,-54.62,low
19.92,9.94,-33.09,low
16.91,11.07,-57.03,low
53.03,21.93,-36.98,low
53.27,6.99,-44.18,low
69.6,11.69,-38.44,low
54.59,5.7,-59.67,low
-0.04,4.5,-53.06,low
50.36,8.58,-22.04,low
54.5,11.58,9.84,low
5.88,16.39,4.34,low
67.02,16.51,-51.45,low
63.56,8.33,-51.2,low
76.01,1.33,-6.91,low
-1.67,9.1,7.87,low
-4.65,6.42,-47.96,low
3.24,2.53,0.54,low
1.91,7.67,-48.23,low
5.98,8.26,-34.24,low
74.46,4.23,-13.05,low
70.37,5.5,-5.71,low
75.96,7.74,-18.16,low
38.01,4.19,-36.76,low
57.72,2.96,-26.82,low
19.79,6.31,-48.37,low
2.12,8.83,-5.42,low
24.24,5.56,-25.47,low
28.55,16.4,7.4,low
63.43,8.73,-12.13,low
76.14,6.77,-58.27,low
61.11,25.72,7.35,low
73.63,3.04,-46.9,low
29.91,6.48,-41.28,low
67.86,3.98,-42.2,low
62.5,1.49,-34.79,low
74.21,10.49,-57.93,low
-2.11,20.24,-0.37,low
21.94,18.66,-36.36,low
78.25,4.25,-3.42,low
78.31,14.68,-42.06,low
81.25,15.9,-51.86,low
38.35,6.9,-8.53,low
77.43,6.36,-45.86,low
72.76,17.1,-45.22,low
36.83,7.49,-10.81,low
53.18,4.53,-55.54,low
41.37,13.32,-3.62,low
62.04,6.71,-11.27,low
60.05,3.76,-25.77,low
21.83,14.26,-24.18,low
37.9,6.68,-15.7,low
16.0,8.59,-14.94,low
27.48,10.67,-8.35,low
1.16,3.88,-35.21,low
80.93,5.33,-23.51,low
75.02,23.43,-8.78,low
47.81,7.85,-22.69,low
63.2,6.59,-3.39,low
62.38,10.27,-11.89,low
23.85,8.09,-38.16,low
77.43,5.62,-21.7,low
79.1,6.66,-17.09,low
29.87,18.07,-12.6,low
61.54,3.59,3.57,low
76.11,9.06,-54.36,low
53.78,4.98,-38.2,low
27.93,3.08,-59.78,low
33.51,5.66,-35.3,low
51.13,15.97,-10.81,low
23.11,9.73,-37.08,low
23.26,8.55,-4.54,low
45.94,16.21,-2.31,low
62.84,6.74,8.26,low
69.3,0.91,-15.51,low
58.65,7.87,-12.44,low
66.06,8.58,-8.31,low
28.39,3.41,9.35,low
59.07,11.08,-28.55,low
69.48,7.12,-33.01,low
0.48,5.17,6.14,low
45.38,6.35,2.58,low
53.75,6.49,-39.68,low
44.14,1.64,-18.03,low
29.55,5.18,-44.89,low
14.97,14.55,-46.85,low
84.7,7.51,-12.13,low
51.9,15.88,-30.15,low
84.45,2.67,-21.07,low
36.66,7.7,-28.41,low
-2.97,3.94,-54.07,low
45.97,14.7,-9.79,low
75.48,12.37,-21.79,low
7.78,5.86,-26.63,low
71.61,2.87,-19.51,low
46.81,3.43,-7.42,low
38.75,7.95,3.37,low
1.76,3.63,-27.92,low
22.37,15.77,-20.69,low
67.04,3.43,-51.69,low
2.64,15.07,-40.68,low
29.49,4.61,-29.07,low
17.21,5.5,6.93,low
46.51,9.46,2.69,low
84.02,2.87,-47.0,low
10.76,12.3,2.68,low
72.4,14.77,-20.95,low
69.21,12.96,-51.31,low
43.1,6.2,-28.58,low
47.15,7.71,3.96,low
50.6,5.1,-24.97,low
6.73,2.74,-43.07,low
30.3,4.22,-26.23,low
64.96,24.59,-17.59,low
39.37,9.6,-3.81,low
67.47,7.37,-45.12,low
33.02,3.96,-23.13,low
80.35,8.51,-3.3,low
53.21,15.85,-54.36,low
14.49,4.12,-20.71,low
20.29,8.13,-44.07,low
66.71,14.9,0.8,low
55.54,8.01,2.15,low
6.4,10.42,0.03,low
90.47,7.01,-21.95,low
78.86,8.83,-26.92,low
30.85,23.85,-6.91,low
79.27,4.63,8.92,low
50.45,8.65,-36.39,low
34.79,4.95,6.26,low
44.35,2.73,-23.14,low
47.3,5.23,-54.69,low
35.05,2.36,-10.26,low
22.19,6.47,-30.25,low
49.5,9.33,-38.48,low
85.78,6.27,3.33,low
33.85,10.63,-16.93,low
2.69,9.97,9.99,low
47.67,20.68,-4.4,low
59.0,8.18,-21.04,low
57.27,11.63,-4.32,low
87.33,11.1,-6.16,low
34.97,3.01,-58.52,low
79.56,6.65,-53.02,low
35.19,14.38,-57.38,low
66.62,10.77,-54.26,low
16.72,2.64,-40.97,low
67.81,10.49,-24.32,low
47.23,5.25,-31.77,low
28.93,21.05,-12.01,low
57.57,8.89,-50.96,low
48.86,18.22,-26.8,low
76.01,3.61,-47.76,low
46.83,3.6,-53.07,low
56.53,10.0,-44.19,low
79.53,4.72,-47.34,low
63.44,5.58,-6.87,low
53.61,9.95,-46.92,low
0.05,15.07,-58.25,low
25.14,10.45,6.38,low
47.24,9.21,-6.29,low
3.46,2.21,-31.52,low
15.3,2.44,2.94,low
62.32,5.75,4.02,low
36.53,7.44,-10.8,low
43.64,6.18,-1.88,low
26.58,9.46,-34.69,low
-12.74,6.32,-59.5,low
-0.04,6.21,7.51,low
39.54,9.61,-15.05,low
66.61,10.54,-17.17,low
0.48,9.1,-4.19,low
32.33,6.17,-9.73,low
28.86,9.08,-9.46,low
61.24,8.33,-47.8,low
38.22,3.84,7.29,low
69.77,1.02,-32.39,low
23.26,7.09,-16.93,low
66.12,6.69,4.23,low
-7.94,5.66,-35.79,low
38.91,7.7,-33.68,low
73.25,3.78,-38.87,low
68.68,20.53,0.19,low
56.31,23.29,-25.4,low
83.68,6.12,-21.6,low
13.73,8.17,-10.41,low
11.27,3.22,-32.21,low
7.1,16.18,6.44,low
86.06,5.85,-28.62,low
19.22,12.76,5.96,low
97.78,14.67,3.53,low
9.96,15.0,-52.78,low
4.53,3.73,-16.24,low
11.75,3.58,-10.67,low
51.3,9.47,-18.72,low
46.95,23.39,-23.57,low
80.42,10.55,-37.87,low
66.1,13.4,-24.43,low
45.49,8.27,-19.84,low
18.3,3.42,-13.92,low
68.01,12.12,-25.76,low
34.22,6.29,-57.3,low
85.51,2.59,-32.92,low
53.95,3.35,-22.43,low
23.39,7.57,-57.45,low
45.89,7.67,-42.65,low
55.02,14.95,-10.68,low
23.75,9.97,-39.75,low
35.65,12.79,-19.91,low
58.0,3.05,-58.27,low
11.42,4.48,-49.06,low
8.29,4.92,1.38,low
11.38,7.02,-24.37,low
73.44,8.16,9.3,low
46.62,8.63,-7.19,low
6.87,13.64,-29.37,low
31.12,12.42,3.6,low
67.24,9.88,2.59,low
34.75,15.38,3.22,low
10.15,4.45,-3.76,low
38.08,8.67,-44.78,low
-1.14,7.13,-5.04,low
17.63,8.22,-57.85,low
56.5,11.63,-15.71,low
5.12,2.73,5.35,low
-1.24,6.0,2.36,low
91.74,4.0,-22.25,low
4.16,17.19,-16.56,low
53.66,11.13,-40.41,low
-6.59,11.61,-38.47,low
40.47,3.43,-51.24,low
44.11,11.71,-27.25,low
50.15,21.62,-15.92,low
72.75,8.18,-39.37,low
49.56,20.84,-46.55,low
58.17,7.68,-26.02,low
21.26,8.47,-18.32,low
70.62,2.58,-27.01,low
3.11,19.33,-22.88,low
30.61,6.57,-49.83,low
70.26,13.41,-4.81,low
86.04,6.78,-35.39,low
16.49,14.18,-30.32,low
30.39,8.65,-32.23,low
64.1,16.05,-42.82,low
84.36,8.5,-38.09,low
48.7,6.75,-0.91,low
24.65,5.29,-25.38,low
3.73,13.2,-23.22,low
74.64,3.23,-54.36,low
-0.75,22.28,-41.06,low
50.91,13.92,-45.22,low
40.21,2.88,-6.78,low
46.31,3.46,-52.93,low
54.39,3.41,2.28,low
17.81,10.9,-31.31,low
77.99,2.63,-48.34,low
50.85,11.75,-0.47,low
82.18,11.67,5.74,low
8.05,2.51,-1.36,low
-4.03,8.83,-39.96,low
75.29,6.31,-4.37,low
17.93,1.34,-35.34,low
70.9,4.38,-10.06,low
25.69,5.48,-33.41,low
0.87,3.47,-0.78,low
74.2,26.33,-2.13,low
53.85,6.21,-23.03,low
84.65,13.18,-54.83,low
55.16,12.32,-30.28,low
31.16,3.55,-39.61,low
58.76,13.71,0.01,low
44.28,2.92,-5.18,low
18.37,14.79,-24.26,low
58.99,10.95,-10.14,low
19.93,24.85,-56.41,low
65.72,8.13,-59.75,low
58.79,12.61,4.15,low
57.41,7.1,-10.41,low
70.51,7.15,-45.27,low
78.6,16.15,-51.51,low
20.3,14.98,0.78,low
29.83,5.86,-59.06,low
52.13,20.11,-22.98,low
61.43,10.88,-5.55,low
59.39,4.42,-49.15,low
81.17,7.6,-35.24,low
27.18,3.15,-53.12,low
17.19,10.08,-24.55,low
34.82,6.23,-22.62,low
28.75,16.27,-58.5,low
56.1,14.83,-57.61,low
50.42,3.22,-42.96,low
13.97,5.82,8.25,low
22.48,15.82,0.19,low
70.77,22.64,3.66,low
9.7,4.83,-3.41,low
2.02,6.48,-24.18,low
70.43,6.19,-32.54,low
49.8,2.9,-57.78,low
27.51,8.01,-56.27,low
68.51,8.36,-58.14,low
34.71,7.9,-44.8,low
15.43,7.51,-18.78,low
52.19,4.78,-39.57,low
12.01,6.74,-13.01,low
0.29,14.02,-3.62,low
31.88,9.73,-48.48,low
38.36,18.11,3.66,low
55.49,4.21,-47.99,low
7.9,2.37,-5.91,low
77.08,4.25,3.72,low
51.11,9.68,-6.23,low
67.14,7.74,-19.53,low
71.81,3.55,-10.0,low
66.09,12.82,8.32,low
29.37,18.39,-31.34,low
13.06,8.24,-40.49,low
44.56,8.83,-36.48,low
24.65,4.04,-14.87,low
40.69,6.9,-35.45,low
53.06,4.94,-52.7,low
83.37,4.41,-26.65,low
13.8,7.1,-35.83,low
32.68,11.01,-21.01,low
57.02,28.16,-18.86,low
8.31,12.68,8.38,low
19.42,8.88,-30.11,low
61.16,16.48,-30.93,low
36.12,9.9,-19.86,low
8.18,4.27,-12.32,low
20.59,1.45,-37.97,low
8.61,1.4,-46.79,low
10.63,5.57,0.35,low
33.2,6.32,8.85,low
31.64,25.84,-12.9,low
46.17,13.91,-7.06,low
38.55,9.11,-41.3,low
29.83,11.71,-44.47,low
64.63,5.43,-37.8,low
71.46,2.6,5.03,low
66.25,13.3,-33.25,low
75.89,20.8,-4.3,low
52.04,12.85,-43.39,low
-1.63,20.26,-45.81,low
49.06,2.12,-4.99,low
67.55,9.15,-17.37,low
90.56,15.17,-45.0,low
33.49,5.44,-6.3,low
42.52,5.47,-58.11,low
49.56,19.45,-26.38,low
29.91,7.21,-13.0,low
69.42,12.03,4.34,low
63.92,6.16,-1.36,low
9.49,8.7,-4.22,low
7.81,7.59,6.68,low
47.7,4.6,-14.1,low
68.98,7.85,-14.04,low
56.84,1.73,-47.84,low
88.33,9.93,-42.65,low
20.38,8.45,-59.86,low
17.91,3.66,-12.84,low
5.98,4.45,-47.83,low
54.76,15.48,-20.03,low
25.71,7.3,-9.17,low
8.88,5.83,-18.4,low
70.14,10.72,-55.28,low
68.09,6.34,-32.72,low
75.24,6.06,-31.55,low
67.05,18.51,-44.83,low
82.63,12.11,-57.91,low
68.97,4.32,-26.46,low
25.74,6.05,-30.09,low
35.6,7.07,-36.38,low
62.29,8.37,-43.95,low
40.69,10.05,-51.95,low
65.26,2.26,-46.19,low
67.35,4.93,5.13,low
57.32,7.26,-23.7,low
4.01,15.68,1.38,low
35.22,7.96,-46.24,low
61.89,16.09,1.49,low
77.85,18.0,-0.29,low
75.72,8.83,1.19,low
35.48,6.5,-0.2,low
50.61,9.55,-19.63,low
72.61,9.17,1.22,low
14.95,5.8,-32.02,low
-1.37,11.06,-43.78,low
67.23,10.37,-33.6,low
53.83,4.44,-28.03,low
90.91,16.63,-23.79,low
50.33,1.21,-47.17,low
55.98,10.16,-46.32,low
49.58,24.89,-16.24,low
6.43,9.25,-38.71,low
53.03,2.7,-13.41,low
7.84,6.63,-1.99,low
0.91,2.2,-29.53,low
20.61,23.47,-56.65,low
29.32,5.2,-10.8,low
42.27,11.62,7.15,low
2.84,13.16,-31.6,low
15.72,11.07,-54.66,low
46.32,7.39,-35.21,low
56.76,14.23,-41.62,low
67.03,8.99,-47.37,low
-1.9,3.09,-5.37,low
8.8,9.27,-26.66,low
58.08,9.75,2.42,low
84.54,19.2,-38.9,low
-0.71,5.81,2.59,low
71.61,17.21,7.36,low
26.63,9.04,-18.72,low
60.04,11.73,-3.23,low
17.58,9.81,-59.1,low
29.5,4.27,-36.87,low
77.63,6.73,-36.09,low
13.9,9.93,-2.01,low
46.49,12.44,-0.54,low
51.56,6.17,-14.23,low
80.01,9.28,-54.65,low
14.18,4.32,-3.64,low
8.82,17.61,-42.45,low
18.47,4.95,-27.1,low
58.22,7.76,-57.23,low
42.06,11.83,-55.28,low
41.02,10.99,-58.06,low
58.02,20.56,-57.87,low
46.08,3.43,-12.12,low
10.53,3.8,-55.49,low
40.39,10.3,-12.68,low
37.38,19.2,-58.4,low
45.32,7.72,-44.85,low
65.52,15.11,-40.34,low
16.08,10.65,-5.54,low
31.43,5.61,-38.59,low
49.15,6.6,-8.43,low
59.81,11.3,-0.53,low
0.95,6.3,-50.03,low
0.73,2.42,8.22,low
51.29,3.56,-1.72,low
49.06,6.08,-12.62,low
13.47,1.62,-36.37,low
18.33,7.07,-29.6,low
9.97,8.1,-21.3,low
54.63,13.35,-18.77,low
10.6,21.62,-36.65,low
74.5,12.15,-38.96,low
1.57,9.54,6.96,low
41.9,8.23,-48.57,low
-8.17,3.7,-32.92,low
16.25,4.59,-40.44,low
32.91,2.83,-6.25,low
31.5,9.53,-51.54,low
78.1,15.28,-50.71,low
-2.73,7.29,-14.07,low
67.71,12.28,-48.83,low
8.06,11.67,2.78,low
49.75,5.67,6.91,low
49.16,2.72,-58.73,low
57.43,2.39,-28.43,low
63.99,5.02,-4.23,low
72.46,8.98,-58.68,low
36.94,2.13,-9.18,low
60.61,2.1,-36.26,low
6.0,7.61,5.85,low
32.48,7.38,-53.82,low
63.87,8.08,-42.24,low
47.44,12.03,-49.03,low
20.46,7.16,-49.87,low
50.33,9.12,5.38,low
50.8,8.07,-20.03,low
15.2,9.84,-10.25,low
28.9,9.51,-18.5,low
11.37,10.39,-28.87,low
21.99,5.49,-21.74,low
34.65,7.72,7.57,low
81.78,3.57,-28.19,low
75.16,0.91,-15.46,low
30.91,12.01,-11.02,low
67.26,5.07,4.87,low
82.33,12.15,-25.33,low
72.89,9.12,-20.29,low
26.26,5.86,-32.85,low
38.41,4.74,-49.09,low
68.92,16.9,-16.33,low
77.15,3.61,-21.3,low
54.63,8.47,4.8,low
60.64,8.04,-11.17,low
30.07,4.76,-53.89,low
66.01,11.6,-27.93,low
50.2,13.19,-16.17,low
7.67,2.48,-52.2,low
51.98,16.15,-37.26,low
79.04,5.68,-34.57,low
49.91,10.17,-33.36,low
28.23,1.29,-58.12,low
1.31,11.33,-37.35,low
62.11,4.2,-27.81,low
55.82,9.99,-11.37,low
-4.79,8.84,4.31,low
