,x3,x1,x2,target
4620,-0.8957184,1.1051188,0.05650045,0
2432,0.31050146,0.7341405,-0.61650866,0
4309,-0.88489383,-0.5863013,-1.3599746,0
5376,1.6845182,-0.50026184,-1.2847706,0
3467,-1.1846951,1.0222474,-1.4762914,0
7669,-0.17641383,1.29822,0.30685794,2
5238,1.005468,0.72710365,-0.8337111,0
6834,1.2618318,-0.5726131,-1.4328257,0
5437,0.96328956,1.7993155,-0.28267056,0
4271,0.415346,0.22472282,0.22853112,0
3862,-1.0058802,-0.653179,0.10093986,0
3117,0.34593505,0.72710365,1.2725523,0
409,-1.1758577,-1.2296972,-0.8218443,1
2637,0.8192854,1.2665582,-1.6843536,0
9711,0.39436746,0.4596972,-1.4528483,2
695,0.7320634,0.8252266,0.60560405,1
1076,-0.26558214,-0.6031185,1.943737,0
7765,-0.75393504,-1.6556729,-0.25716546,2
8210,0.48080972,0.99762017,0.374347,2
2969,-0.7233891,1.4240842,-1.7400371,0
2817,0.7040061,-1.992092,0.94320464,0
7133,-1.37554,-0.54171693,-0.4807547,2
5512,-1.4691572,-1.1049225,-0.37362868,0
6998,-1.6655271,0.68449193,-0.34476033,0
4952,-0.9763819,-0.510039,0.8261143,0
5150,-1.283828,-0.93047774,-1.1089501,0
8115,-1.5597807,-0.42282793,-1.2073488,2
4633,1.0426362,-1.2054461,-1.0901158,0
8986,1.5146071,-0.11936737,1.1472261,2
209,-0.08068902,1.2208241,0.00424131,1
2859,-0.72585297,-1.7030051,0.058744572,0
8949,0.50830764,-1.147948,0.19116828,2
7719,0.98638564,-0.7900662,0.38755003,2
6622,-1.286281,-1.3298318,-1.9457009,0
446,1.5478702,-0.63245064,-1.3468254,1
830,0.14053074,0.93702906,-0.070488684,1
6681,-1.6048291,1.5733976,2.090917,0
6918,0.044995368,0.50817597,0.33415616,0
1088,0.10369477,0.26460332,-0.92068446,0
8445,1.5171269,-0.44394615,-1.0526528,2
5788,0.62087774,-1.3353082,1.2515014,0
4983,-0.05487588,-0.8530357,0.38001695,0
3181,-0.11889477,0.09999541,1.7108005,0
4365,0.96630174,-0.29690388,0.047500186,0
9217,0.49880755,0.40378982,0.7789467,2
8808,-0.34129855,-1.3544747,-0.23944068,2
6837,0.6108664,0.86158234,-0.55494785,0
7214,-0.83124787,-0.9070103,-0.32652336,2
1017,1.5519027,-0.37589908,1.1485264,0
9161,-0.14964324,-1.1033583,1.6732624,2
5401,-1.5886718,0.6629904,-1.6325673,0
5927,1.4173765,1.0433567,1.6669537,0
7977,-1.7129935,-0.1553431,-0.50258076,2
7315,-0.16996992,-0.33249056,-0.9449661,2
2397,-1.5152102,-0.346569,-0.6108714,0
5932,-0.8834174,0.73296773,0.69573075,0
9265,-0.49648672,-1.4460062,2.0764465,2
1046,1.2744104,1.7668744,1.3261901,0
8597,0.50880766,-1.4299684,-0.5521732,2
6922,-1.0186605,1.405322,0.36675978,0
5860,1.4899163,1.2176973,0.7973315,0
297,-1.3122793,0.77675176,1.6415652,1
7552,0.100708805,-0.40014562,1.8033898,2
5021,1.4783279,-0.39623487,0.45581573,0
571,1.2512665,-0.58004385,0.12280548,1
4436,1.3846438,1.4174396,-0.73675686,0
7519,1.2135394,1.2153515,0.21823227,2
7759,-0.53104806,1.8356649,0.6925234,2
2712,1.6204668,-0.24254692,-0.8935166,0
3963,0.99090475,-0.3446137,0.2078719,0
7412,-1.0289823,-0.5112121,0.26310107,2
8854,-0.33585703,-0.89997005,1.5252393,2
8710,1.6224837,0.34905416,-0.9724312,2
5880,-1.301488,0.9702568,-0.8011531,0
8795,-0.9758902,-0.6484856,1.2264936,2
1987,0.80374116,-0.4642822,0.73068357,0
2365,1.0356038,-0.22025698,0.22441867,0
5289,1.1335913,0.5902753,2.4585707,0
7540,-0.44066888,0.70716614,1.5296845,2
2588,-0.15509735,0.9143561,0.84409237,0
1818,0.60035574,0.25639275,-0.5107999,0
4070,-0.016634414,1.023811,0.11408757,0
1289,0.49480775,1.679322,-1.8741112,0
8689,0.75712055,1.1848619,0.9332096,2
1923,-0.10550039,-1.0466433,0.37623903,0
9268,1.6799784,1.2153515,0.62727696,2
5410,0.37189552,0.5679913,1.537445,0
8437,-0.9945733,-0.42478335,0.8155559,2
149,-0.3704784,-1.1420807,-0.5053184,1
6686,-0.6410707,-0.4279119,-0.032831997,0
6835,0.18336295,-1.7898476,-1.1215445,0
8070,1.2824613,-1.4706492,-0.12805639,2
207,0.31199843,-0.1572983,0.5304222,1
3714,-0.4021201,-1.1866711,1.9702183,0
4014,-0.42090243,-0.4599804,-1.5948482,0
9730,-0.1382381,0.49762005,-1.8492208,2
705,0.079313725,0.2665582,-0.8041032,1
2202,0.12111495,-0.2863453,0.43211424,0
7103,0.17140736,2.0494578,-0.8100089,2
8342,-1.3632823,-1.1409074,0.45762637,2
2919,1.1069517,-0.7063688,0.22441867,0
8060,0.15148553,1.1852528,1.424245,2
2243,-0.9394996,-0.5307666,0.7912211,0
915,-1.0545374,0.6274149,1.3951218,1
747,-1.1159478,-0.03881487,-0.15732238,1
625,-0.021602185,-1.081063,0.5146786,1
1538,1.3816228,-1.0638531,-1.6394488,0
4862,-0.2631064,1.029284,-0.23691739,0
8925,1.0190283,-1.8274013,-1.1531631,2
6644,0.9171099,1.1735259,2.2343674,0
6981,-0.4673471,-0.78967506,-0.45365915,0
9439,1.3262454,0.6762823,0.86782855,2
408,0.43582985,-1.3603424,1.4518838,1
1404,1.6063485,-0.54562795,1.3370156,0
9979,0.104192354,-0.72357756,-0.7454815,2
4966,-0.88292557,1.0699378,-1.6635903,0
1350,0.4258371,-0.3320996,-0.24702409,0
8598,0.7997301,1.6253828,1.3525676,2
8124,-0.15856782,1.1352183,0.7789467,2
4220,0.8744589,1.2470139,1.5856903,0
5975,0.27458364,0.40496272,-0.0026653016,0
3568,-0.036502838,0.62976056,-0.45635912,0
2127,-1.4471058,-0.7673817,-0.9602048,0
5963,-1.3117887,-0.609767,0.78355795,0
5582,-1.4647471,0.9843294,0.83512247,0
1177,1.4798393,-0.3559546,0.86782855,0
3596,-0.746053,0.3138666,-1.7750709,0
4273,-0.9399914,-0.012616242,0.24894865,0
9356,-1.6635695,-1.9686207,-1.0062121,2
3070,1.0401248,1.2497503,-0.5800123,0
177,-1.0850005,-0.87532943,-1.0340248,1
4090,-0.69234234,1.0245928,3.4821932,0
4964,1.1180091,-1.5144598,0.42291775,0
6464,0.40135983,0.7665877,-0.64481634,0
2563,-0.024582535,1.0007474,0.92747766,0
7063,-1.008338,0.308393,0.78509295,2
2927,-1.2431034,-2.0378623,-1.4361578,0
6151,0.59034663,-0.97858626,0.42291775,0
2343,0.5183089,-0.29142904,0.9701056,0
3745,1.2437203,-1.6724933,-1.3140815,0
7573,1.0737851,-0.28712735,0.07883757,2
6889,1.4601912,0.46321592,-1.0216444,0
5222,1.0351015,1.1641446,0.41737795,0
1651,-1.5646782,-0.8827609,2.19285,0
7800,-0.083666705,-0.29103783,-0.9388839,2
4048,1.4057934,0.32207716,-1.181782,0
3743,-1.242122,1.4999142,0.44126576,0
1036,-0.63318056,-1.324747,1.0852674,0
6739,0.89653516,0.30135533,-0.25209036,0
2254,1.5408138,0.22941467,-0.8575392,0
5593,-0.25320357,0.26577622,1.2214599,0
5010,0.32497266,-1.5797853,-1.28802,0
2255,-1.0024391,-0.13109846,0.69893324,0
6724,-0.36553323,0.46477973,0.07438896,0
1564,-0.19673336,1.7027735,-0.57442814,0
3619,-1.3402352,-0.9531632,-0.25462684,0
7491,1.276926,0.46829844,-1.4029151,2
3573,0.69549,-0.7611239,-0.38948295,0
4699,-0.2180382,-0.7137998,-1.6912892,0
8681,1.5110793,-0.061494447,-0.15487137,2
5920,1.5508946,0.539843,-0.3058097,0
1486,-0.015641006,0.31660342,-0.7893734,0
483,-0.44758606,-1.2578598,-0.7483939,1
9910,0.50780755,-0.50612813,-1.6291296,2
489,1.314669,0.58675665,-0.25209036,1
4524,-1.1051418,1.0761925,-0.6676084,0
9141,1.0285714,-1.2426051,0.03619732,2
1861,-1.205803,-0.16003564,-0.89652747,0
8163,0.22223127,1.1848619,0.25502774,2
4009,1.4773201,-0.27344045,0.27714106,0
5857,-1.113492,0.44327703,-0.60805583,0
1238,-1.3358216,-1.0118325,0.26712394,0
356,1.2341624,1.2427143,1.4392544,1
6758,-1.0137452,-0.33640116,0.48636657,0
35,0.44882193,-0.31645703,0.18064952,1
3574,0.7275537,0.8697916,-1.127853,0
2398,-1.279903,-1.2789822,-0.9449661,0
2007,0.97433484,-0.8858897,1.3019582,0
8465,-0.42831525,0.12736538,0.8336238,2
4891,1.1868851,-0.7806794,1.1524225,0
445,1.0828302,0.8623639,-0.03750735,1
5753,1.1899027,-0.8311332,0.2078719,0
9492,-0.3833341,-1.7069169,2.2335083,2
1763,-0.36503866,-1.077543,-0.5884037,0
672,1.054191,1.5382195,-0.20930338,1
1287,0.2905452,-0.035295703,0.13364917,0
6190,0.55682266,0.87448275,0.35148966,0
3072,1.3861543,0.6508713,0.67317075,0
1758,1.2190722,1.3818692,1.5219003,0
69,-1.056503,-1.0658089,0.076614335,1
7953,0.7450925,0.33028758,0.6764091,2
1047,1.3660146,-0.5221626,-0.80705506,0
5882,-1.5862235,0.9964475,1.1407137,0
1800,-0.12137508,-0.9398649,-0.8337111,0
4955,-0.6233171,0.078880996,-1.4361578,0
6616,0.62087774,1.0218565,0.26511368,0
8255,0.3189843,-0.74235064,0.18906938,2
8699,-1.570554,0.60004884,0.66830343,2
7952,-0.8410929,-0.74860835,-1.7191024,2
5563,-0.28092882,-0.8107952,-0.30322993,0
750,1.2849773,0.3736854,0.5443096,1
8520,-0.45993713,-1.577047,-0.27499658,2
4507,0.36490542,1.5866871,-0.5053184,0
4375,1.1607387,0.6344518,-1.5369854,0
4611,-0.08813323,0.37212154,0.5408471,0
3779,1.4697632,-1.2160071,1.1756638,0
5817,-0.013653703,-0.94455814,0.7354038,0
5723,-0.9119538,-1.6505876,-0.68765724,0
7198,-1.3019786,-0.3880222,-1.4528483,2
7862,0.93467623,-1.3908525,-1.1404929,2
1001,-0.5725055,-1.6012995,0.27113762,0
614,0.8985424,-0.85812026,-1.3830578,1
1214,-1.7384341,0.05542043,0.59383494,0
5504,-1.4740572,0.5679913,0.99529,0
6392,-1.0722266,0.9921474,0.95740443,0
6078,-1.2112025,-0.22064783,0.5408471,0
7910,-1.1429598,0.73062205,-0.93280953,2
1139,-0.42683274,0.7345314,0.23672676,0
2228,1.3745736,1.112155,0.08105843,0
3326,0.6739524,-0.397408,0.15943003,0
6394,-0.29874736,-1.0333447,1.0691739,0
3411,0.4828093,0.58675665,-1.1246979,0
1504,-0.5808936,0.3107388,0.12280548,0
2225,1.0642391,1.0343655,-1.0619928,0
9310,1.1165011,0.6141227,0.8425999,2
1513,1.7369874,-1.5570971,0.3894284,0
3325,1.050172,-0.27500442,-0.2852331,0
5358,1.6532464,0.074579954,-0.42945135,0
4539,-0.039979104,-0.07674461,-0.27244258,0
2310,-0.085155666,-0.39427957,-0.35785025,0
2813,0.87496054,-0.8491245,1.7661293,0
3380,1.6875451,-0.66139203,1.4882654,0
496,-0.72388196,-0.9868,-1.6808887,1
6864,-1.4789565,-0.3575189,-0.39213297,0
1013,1.2457324,-0.037641734,-0.76883495,0
2703,-0.23983267,0.028440548,1.2315166,0
1060,-0.968023,0.14887048,0.97291815,0
6623,-0.71599793,-1.3349171,-1.0495436,0
8232,1.1888968,-0.80258185,1.372755,2
8010,0.6604308,1.1035556,0.28511423,2
6057,-1.1061242,0.97182035,-0.37626585,0
5591,1.6804831,1.2477956,-1.0588775,0
8779,0.06289846,1.3158104,-1.9313269,2
4162,-0.20515694,-1.4870782,0.12497899,0
9732,-1.1473793,0.27789655,-0.021183562,2
7611,-0.20069744,1.2829756,0.094334036,2
8008,-1.1169302,1.3064288,-0.9663141,2
7650,-0.71993995,0.93742025,1.2050258,2
2451,-1.172912,-0.19366549,-1.4830059,0
2586,0.7470971,-0.8854986,1.3880806,0
9179,-0.36503866,-0.31802127,-1.1690435,2
7320,-1.4706272,0.7642421,-0.00036063895,2
3038,-0.88095725,-0.7752039,-1.0619928,0
7340,1.4254352,0.28923512,0.75573444,2
2169,-0.28092882,1.0613382,-0.6533483,0
504,-1.4319133,0.8017709,-0.24702409,1
7172,1.4954587,2.0947952,-0.16223113,2
9966,-0.9921153,-1.3169239,0.29898188,2
5663,-1.651823,-0.8021908,0.48101106,0
3598,-1.0850005,0.6680726,1.7386086,0
3192,0.6929853,0.4428862,-0.21180284,0
9914,-1.0795964,-0.70128447,-1.708659,2
7760,0.7365734,-0.4005368,-1.4662331,2
7790,1.5241823,-1.081063,-0.89050764,2
9391,0.4338313,1.5261023,1.3141044,2
394,0.100211225,1.3787422,-0.52729356,1
7024,0.57633513,0.44562283,0.2691318,2
8518,-1.7306068,1.2943113,0.5111626,2
8137,-1.4745473,-0.51551414,-0.81888247,2
7956,-0.9886737,0.523814,0.63884956,2
7194,-0.24131848,-0.6469213,0.9101895,2
2517,-1.5215781,1.2341145,-1.4294949,0
4215,-0.6104934,1.0832285,-0.0468852,0
37,-0.9404832,-0.9472962,-1.1722254,1
7475,-0.9906402,-1.4683022,1.0297997,2
2049,-1.1247885,-0.443164,1.1820781,0
1659,0.08329368,0.3764221,1.7467927,0
2412,-1.4270121,-0.496351,-1.8456726,0
5380,1.1165011,1.5112494,-0.78055924,0
4126,0.78870016,1.2622588,-1.1785942,0
8048,-1.4113274,0.03078671,-2.3103175,2
9341,-0.14468466,0.3572646,0.2099488,2
9639,-0.918349,-1.6650611,-0.4834757,2
8322,-0.16649994,-0.7227953,0.52693486,2
2945,0.37688884,1.0961281,-0.25716546,0
4662,1.5322458,-0.2601444,0.52169174,0
9004,0.07782122,0.54257977,-1.2009457,2
9225,-0.8406006,1.5175033,0.5666662,2
6518,-1.01522,1.2520953,-1.9205649,0
5677,0.96529764,-0.1361821,-0.14021154,0
228,-1.6802088,-0.90896595,-0.7280503,1
6386,0.12808415,-0.5409348,-2.0580497,0
9044,-0.5019187,0.7005202,-0.9785556,2
2076,0.81778115,-0.70675987,2.0076208,0
224,1.1300727,0.8095895,-0.52729356,1
2469,0.28954747,0.47064427,-0.9939014,0
3291,-0.677062,0.22354992,0.52169174,0
1998,-1.6811875,-1.2523837,-2.3442996,0
9759,-1.4471058,-1.362298,-1.4595374,2
5246,0.5093077,0.00028740414,0.86930335,0
221,1.5680329,-0.4400353,0.24284844,1
1265,-0.53006077,-0.31450173,0.12280548,0
2468,0.6444077,-1.210531,-0.83074135,0
9845,0.758123,-0.013789258,-0.18938676,2
1819,-0.5799068,-1.1354314,-1.927738,0
4988,0.91058594,-1.0646354,-1.1945502,0
2679,-1.5749614,-2.2604568,1.6084008,0
9846,0.9171099,-1.0466433,0.48279783,2
7915,1.4299681,0.6594718,-1.4561915,2
9036,-1.3157127,0.67745507,-0.32652336,2
9289,0.27807504,1.7899349,1.1433212,2
7397,-0.6243036,0.12775655,-1.4561915,2
4189,0.3444375,0.47768143,-0.48892394,0
4556,-0.6030941,-0.397408,0.16156293,0
9480,-0.15509735,-0.71340865,2.2896793,2
685,1.4954587,-0.55579615,0.7572899,1
2790,1.585677,0.71850324,0.49880478,0
1822,0.29303935,0.47416285,0.93892664,0
6077,-0.23834684,-0.25701597,-1.5607474,0
4837,1.6703948,0.6641633,-0.69052947,0
8153,-0.543882,0.05776659,0.82912135,2
6510,1.1431426,-1.4718227,-0.12805639,0
2075,0.71803385,-0.2820435,0.86043966,0
2097,0.39436746,-1.3208355,0.44855458,0
2051,-0.77363735,-0.53037536,0.85450983,0
5616,-1.3157127,-0.72162205,-0.9388839,0
5407,-0.6819913,0.67823684,2.1622024,0
3115,0.9391937,-0.18545353,1.1718062,0
3020,-1.6381178,-0.7740306,-0.77176315,0
7148,-0.042958844,0.9483656,-0.0681183,2
5847,0.69148266,1.2223877,-0.41074064,0
4909,-0.87160754,-1.7151319,1.4172869,0
8358,-0.070265666,0.15473536,-0.23691739,2
303,-1.3681859,0.754078,-0.23439594,1
5709,-0.5710251,-1.2523837,0.24691764,0
6548,1.5599673,1.3181555,0.9938984,0
5511,0.0643905,1.0546926,-1.0495436,0
3538,-0.43671596,1.2243422,0.46304867,0
874,-0.08317042,1.064856,-0.9939014,1
4396,0.06836962,-0.85694677,-1.5505531,0
4671,0.7450925,-0.09043091,-0.59400845,0
3855,1.4969703,-1.0466433,0.05425386,0
3336,0.6419041,-2.0722878,-0.12805639,0
9457,-0.41348895,-1.0912327,-1.3632672,2
9127,-0.9458934,-0.024346877,-0.81888247,2
6255,1.2296351,-0.3575189,-0.009592398,0
6577,1.6855272,-0.6899425,0.12497899,0
5288,-1.2136569,-1.0169172,-0.37362868,0
6463,0.2187422,-1.1600736,-1.3108174,0
2938,0.55682266,0.6504802,0.33028147,0
6732,1.4380268,1.8341014,0.07438896,0
8497,1.2900093,1.3713155,-1.8314953,2
1979,-0.9606467,-0.51590526,-0.35785025,0
6320,1.1396235,1.3752246,1.499527,0
1319,0.35941356,0.4796363,0.49170712,0
6673,0.13156898,0.8392998,-0.86950034,0
7918,-0.49105453,0.3314605,1.6500554,2
9139,-1.3917187,-0.589039,1.035272,2
3997,-1.6983147,0.98823845,1.6795561,0
5877,-1.0289823,0.454615,0.12497899,0
822,0.18884316,0.72788554,0.0965382,1
549,-0.3343729,-1.6149906,-1.4897281,1
7173,-0.5187061,-1.4123662,-0.78055924,2
2829,1.0682588,-0.014180462,-1.6256928,0
868,0.70500803,-0.049763694,0.5164343,1
4433,-0.4624073,-1.5997349,0.2610864,0
5126,-1.2975638,-0.82604873,-0.81592274,0
1288,-0.058351297,1.3521621,0.38755003,0
3084,0.49180794,-0.412269,-0.9724312,0
7033,-1.2833375,1.3947684,-0.90255505,2
442,-1.683145,-0.944167,1.4792194,1
4873,1.3443667,0.117199466,0.5251886,0
5896,1.3000741,0.5609542,0.8079816,0
6658,1.3463804,-1.7053523,-1.1945502,0
4754,-1.2440848,-1.6216409,-1.4528483,0
933,-0.35267487,0.1332305,-0.9816209,1
2589,1.6981387,0.25952053,-0.31614935,0
89,0.96328956,-1.8880352,0.049753617,1
1780,-0.5226555,0.1492613,-0.16961066,0
1667,-1.6234325,0.5316331,1.1407137,0
9777,-0.79038167,-1.1604646,1.2601922,2
43,-1.554394,-1.6591934,1.812376,1
7691,-1.1724211,-1.1557708,1.3857292,2
3961,0.13007542,-1.6009084,-0.7454815,0
9829,-1.0461835,-1.0697201,0.74168074,2
5320,-0.08465939,0.25248277,-1.0588775,0
7665,1.6360995,0.9421109,-1.0651098,2
9308,-0.543882,0.27672377,-0.61368906,2
9319,0.008706288,0.8166261,0.7369749,2
5149,-0.27102813,-1.3051894,-0.7396632,0
6013,0.65692556,0.22003096,-1.0619928,0
1372,0.09175198,-1.297366,-1.6428922,0
8036,1.0109924,0.052683335,0.058744572,2
7141,-0.9567128,0.70521146,0.22441867,2
7836,0.09772308,-1.4362271,-0.4617659,2
7486,-1.624901,0.19539869,0.1422812,2
7559,-1.2318163,0.23801641,-1.2266033,2
2783,0.008209295,1.3627163,-0.4834757,0
5662,0.08080612,0.07106089,-0.88750076,0
6742,0.2102697,1.7469409,0.4503727,0
2536,-0.18533526,0.29900965,1.4415556,0
4872,1.0551957,0.40496272,-0.39743882,0
6959,-1.7071222,-0.8049285,0.48636657,0
2384,-1.6802088,-0.9480785,0.51292145,0
6043,0.28505808,-1.1843243,0.0407253,0
2832,1.2774292,-1.1213505,-1.7575315,0
5343,1.6038275,-1.362298,-1.8314953,0
121,0.44432443,-0.56948435,-0.13291177,1
6,-1.4230908,1.4760709,-0.48619887,1
9027,-1.1002295,0.5433616,-1.7330517,2
4033,0.6534204,1.3509896,-0.8575392,0
4173,-0.9360566,0.30096442,-0.26224923,0
3187,-0.059840742,1.0832285,-0.29293314,0
9832,1.5045289,0.8768281,-1.2105532,2
2535,-0.7342289,1.3384814,1.5230138,0
2717,1.2834677,-0.5444547,0.7912211,0
9458,-0.8839097,0.2079104,-0.77176315,2
2099,-0.51031274,-0.45646062,-0.14021154,0
6416,0.20428967,1.7199717,0.9130807,0
1055,-0.4688288,0.7470412,1.518557,0
3551,-1.259787,1.2083156,-0.9939014,0
4744,-0.82927877,-0.13500896,0.400659,0
6330,-1.1164391,-0.9453405,-1.9998538,0
5626,1.7077241,1.4440193,0.7541773,0
1658,-1.6944003,-0.49556884,-0.5716392,0
4925,1.4763128,1.0156022,-0.9116108,0
1192,0.24217094,-0.717711,0.7572899,0
4926,-0.3205204,-1.4823842,0.24894865,0
2531,1.4475971,1.6402357,-0.20930338,0
7407,-0.86471784,-0.12249568,0.20162642,2
196,0.14152662,-0.5174696,1.1446235,1
9091,0.08229864,-0.514732,0.2871017,2
242,1.375077,-1.0047922,-0.56050336,1
919,-0.84404624,-1.0802809,-1.5302126,1
1744,-0.34179303,1.2798486,-0.5162895,0
5203,-0.344761,-1.0474255,0.47025397,0
7868,0.8819845,0.5632999,-0.40807617,2
2350,1.4158658,-0.8682895,1.3656489,0
5058,-0.8489685,1.2790667,-0.36047488,0
3270,1.3277556,-0.9512074,0.7820219,0
6783,0.47931004,-0.04468019,1.6223601,0
1417,-1.3417063,1.5147673,1.2762481,0
9373,1.0491672,1.5386103,0.28908738,2
5869,0.27458364,-0.4279119,0.17430921,0
5029,0.85589796,0.50192076,0.6039273,0
792,0.40285817,0.11954551,0.46485248,1
6169,-1.3936797,0.219249,-1.5403745,0
5420,0.66193306,0.15082537,-0.96937144,0
2179,0.79371357,-1.7045699,-1.2945242,0
5763,1.1954342,0.7286674,1.0705196,0
6957,1.2039838,0.5234231,1.2934189,0
3517,-1.2426126,1.2380233,-0.59120506,0
2848,1.0943879,0.45656964,0.69412756,0
5266,1.6063485,-0.1330539,0.36865932,0
1743,-0.39964867,1.0003563,-0.44018942,0
1964,0.014173233,-0.74078614,-0.09911123,0
8087,-1.5930786,0.14691538,-0.065749995,2
579,0.80975807,1.128182,1.3358151,1
2212,1.3765875,-0.8225286,-1.0000529,0
6990,0.8122652,0.104296215,0.5356415,0
9588,-1.6895068,-0.6555255,-1.8492208,2
6457,1.5594631,0.9577476,-1.6808887,0
3616,-0.68445605,-0.24020052,-1.2620782,0
5759,1.0215398,-0.90583694,-1.0588775,0
2594,-0.2937981,-0.3336637,-0.028165787,0
9232,0.6554233,-0.950034,-0.4780357,2
6753,-0.8597962,0.037824966,-1.3797547,0
5897,-0.41200602,-1.7288232,0.37245327,0
5791,0.02312008,-1.2731148,-1.5505531,0
2448,1.6981387,-0.2104807,-0.25209036,0
1745,-0.9965398,0.9597022,1.5780759,0
7602,-1.1301912,1.5726163,-1.4830059,2
6247,-0.21952438,-0.8862808,1.2239782,0
2198,0.3174872,-0.5221626,0.5870779,0
402,0.231702,0.07066984,-1.2523806,1
3473,-0.41595995,1.3861688,-1.7365434,0
2932,-1.3608307,1.6586064,1.005007,0
4949,-1.0791051,1.5679255,-0.40541366,0
1878,-1.3314075,-0.13188052,1.868608,0
4228,-1.3863261,1.6257737,-0.6505023,0
6933,1.5503904,-0.33640116,1.4690037,0
4778,0.8323242,-0.41774395,0.36675978,0
5095,0.87496054,1.5929412,-2.1314194,0
8507,1.6991477,1.1051188,-0.11837221,2
164,-1.3382736,1.0511745,-0.8100089,1
3253,-0.6962852,-0.09746948,1.1756638,0
3524,1.2160543,-0.72044855,0.116270766,0
4647,1.2241024,0.16216443,-0.87549263,0
4100,1.0833327,-0.6101581,1.611629,0
7606,-0.5379588,-0.07987293,-0.45365915,2
4635,1.6956165,0.54375243,0.5649554,0
3379,1.1446507,-0.23746316,-0.1015109,0
7960,1.1501806,-1.1491213,-0.7193615,2
796,1.3257419,-0.45137665,-1.2041463,1
9842,1.5377898,0.49410146,-0.24449396,2
4378,0.8202884,-0.7536928,0.5870779,0
3892,1.1330886,-0.6864225,-0.0468852,0
6383,1.2205813,-0.48305416,1.2934189,0
2367,-0.12137508,1.0113022,1.1223807,0
22,0.0032398151,0.04056206,-0.8995403,1
3361,1.3690354,1.0300655,0.7148701,0
2403,-1.0810702,-0.11741231,-0.18195415,0
4941,-1.2033489,-1.077543,-1.3337059,0
8138,1.6683772,0.21651214,0.31078306,2
8560,0.67695737,-0.2965129,-0.72225565,2
3436,1.5327499,0.812326,-0.40807617,0
3443,-1.2897152,0.3560917,-0.5107999,0
7754,0.08627882,-1.0587684,0.7681464,2
1636,-0.7568905,-1.8199688,0.16156293,0
9138,-1.6077665,0.21768504,0.48101106,2
2552,-1.368676,1.3435632,0.5563796,0
7113,0.28256395,-0.90583694,-0.4971117,2
1039,0.79722315,-0.4599804,-0.42409503,0
9982,0.77767146,-0.7677728,-0.866507,2
8823,0.14650595,-0.6074205,-0.8784915,2
670,-0.38976142,-0.07166122,0.29503056,1
4770,-1.1719303,0.9597022,-0.9908283,0
9320,1.6925896,-1.0411671,0.089918226,2
1439,0.60135674,-0.49400437,1.5296845,0
7898,-1.1149657,-1.0736315,1.1197499,2
7617,0.94571924,-0.70675987,-0.622154,2
6069,-1.3902481,0.16099116,-0.40275326,0
104,-0.064805135,-0.49752414,0.8574766,1
2296,1.0647416,-0.10059769,1.0270584,0
6363,-0.89965457,-0.36338493,0.9000408,0
9823,-1.6855919,1.3986769,-1.5505531,2
6032,0.16543028,-1.3329614,-0.021183562,0
2741,-0.6159189,-0.40796718,-0.9816209,0
7018,-0.15410563,0.802162,2.456176,2
323,-1.4284825,-1.0380383,0.95315397,1
7690,-0.767727,-0.6281485,-0.57442814,2
9905,1.1039362,-1.4170599,0.29503056,2
7525,0.48030978,1.0789287,-0.8995403,2
7174,-0.022595596,-0.4028832,0.7665992,2
4882,-0.15807201,1.6410178,-1.761036,0
1919,0.19133435,-1.3928084,-0.59120506,0
6745,0.090756826,0.6950471,-0.93584585,0
7713,-0.56954473,-1.1088339,-0.15977567,2
1395,-0.47475633,-1.4284037,0.03619732,0
7147,-1.6762937,-0.27617767,-0.9816209,2
9861,-0.020608654,-0.11663014,0.06098649,2
5336,-0.5863208,-0.05523793,-0.08237538,0
6462,-1.4637669,-0.38098305,-0.94800997,0
4741,0.95726514,-1.4941194,-0.866507,0
2984,0.9291551,1.8141681,-1.5471584,0
174,0.5388144,1.3713155,-0.93584585,1
9754,-1.2622406,-1.877473,-1.2782778,2
2511,-0.06381232,0.3396708,0.3648579,0
8980,-0.39618838,1.1868166,0.5666662,2
4637,-0.8863698,1.6308551,-1.6705042,0
291,0.008706288,1.0003563,-1.1436574,1
4187,-0.33140466,-1.9467137,1.1038996,0
7497,-1.4858161,-1.0266954,1.5780759,2
465,-0.61789185,0.17428511,-0.8277738,1
491,1.0416316,-0.06344952,0.97432303,1
4869,0.32297644,1.47138,-1.8456726,0
2503,0.45132053,1.0105201,1.0036216,0
1397,0.94672316,1.089483,-0.67332643,0
1938,-1.3157127,-1.4260567,0.49880478,0
642,1.2301381,-1.2672476,-0.20680632,1
5057,-1.6028706,-0.9148327,0.74950033,0
8521,1.487397,0.1672472,0.2731407,2
1707,-0.6588214,-0.85694677,-1.9889915,0
7920,0.7440902,-1.0423406,-0.42677218,2
9561,-1.7095686,0.9385929,1.5073802,2
7757,1.5065444,-0.0036228418,-1.0092951,2
3383,0.5833407,1.185644,0.5023436,0
103,-0.37443423,-0.5221626,-2.1683629,1
2074,-0.5226555,-1.3360906,-0.3317232,0
8797,-0.9326137,-0.3430495,1.3668348,2
3617,1.6905719,-0.17176688,2.200679,0
9445,0.89703697,0.98667485,-0.49984536,2
4175,1.5760984,-0.76816386,1.5900321,0
980,-0.6952994,-0.7059777,1.5506935,1
8490,-1.2573336,1.0550833,-0.02350879,2
8262,0.28206518,-0.768555,1.4300287,2
